宀申 [bu]	审
宀口 [bk]	客
宀一 [ba]	宣
宀土 [bt]	室
宀月 [bo]	宥
宀臣 [bi]	宦
宀丨 [bl]	宧
宀丶 [bd]	宨
宀儿 [be]	宪
宀口 [bk]	宫
宀成 [bi]	宬
宀口 [bk]	宭
宀子 [bz]	宯
宀十 [bu]	宰
宀乍 [bv]	宱
宀木 [bm]	宲
宀口 [bk]	害
宀女 [bn]	宴
宀月 [bo]	宵
宀豕 [bu]	家
宀乀 [bn]	宸
宀口 [bk]	容
宀乛 [bv]	宺
宀 [be]	宽
宀八 [bb]	宾
宀百 [bb]	宿
宀木 [bm]	寀
宀人 [br]	寁
宀又 [by]	寂
宀口 [bk]	寄
宀八 [bb]	寅
宀山 [be]	密
宀又 [by]	寇
宀八 [bb]	寊
宀乛 [bv]	寋
宀田 [bt]	富
宀丙 [bb]	寎
宀未 [bw]	寐
宀丶 [bd]	寒
宀禺 [by]	寓
宀人 [br]	寔
宀又 [by]	寖
宀八 [bb]	寘
宀瓜 [bg]	寙
宀又 [by]	寝
宀大 [bd]	寞
宀小 [bx]	察
宀女 [bn]	寠
宀刀 [bd]	寡
宀又 [by]	寢
宀口 [bk]	寣
宀口 [bk]	寤
宀丿 [bp]	寥
宀八 [bb]	實
宀丁 [bd]	寧
宀朩 [bm]	寨
宀田 [bt]	審
宀灬 [bh]	寪
宀灬 [bh]	寫
宀丶 [bd]	寬
宀心 [bx]	寭
宀小 [bx]	寮
宀乛 [bv]	寯
宀𧘇 [by]	寰
宀木 [bm]	寱
宀人 [br]	寲
宀儿 [be]	寴
宀三 [bs]	寵
宀八 [bb]	寶
宀一 [ba]	寷
一丶 [ad]	寸
又寸 [yc]	对
土寸 [tc]	寺
彐寸 [ec]	寻
巳寸 [sc]	导
丿寸 [pc]	寽
寸 [fc]	寿
土寸 [tc]	封
甫寸 [fc]	尃
身寸 [uc]	射
冫寸 [dc]	将
爿寸 [pc]	將
一寸 [ac]	專
尸寸 [uc]	尉
丷寸 [bc]	尊
彐寸 [ec]	尋
士寸 [uc]	尌
业寸 [yc]	對
辶寸 [zc]	導
丨丶 [ld]	小
小丶 [xd]	尐
小丿 [xp]	少
⺈小 [dx]	尔
乃小 [nx]	尕
小大 [xd]	尖
上小 [ux]	尗
小土 [xt]	尘
⺌口 [xk]	尚
小小 [xx]	尜
⺌厶 [xs]	尝
大小 [dx]	尞
日少 [ou]	尟
少 [qu]	尠
𠂇乛 [uv]	尢
尢丶，𠂇丶 [yd,ud]	尤
尢勺，𠂇勺 [yu,uu]	尥
一兀 [aw]	尧
𠂇丶 [ud]	尨
尢王，𠂇王 [yw,uw]	尪
尢丨，𠂇丨 [yl,ul]	尬
尢木，𠂇木 [ym,um]	尮
尢乛，𠂇乛 [yv,uv]	尯
尢重，𠂇重 [yv,uv]	尰
亠尤 [wy]	就
尢乀，𠂇乀 [yn,un]	尲
尢骨，𠂇骨 [yg,ug]	尳
尢皿，𠂇皿 [ym,um]	尴
尢八，𠂇八 [yb,ub]	尵
尢皿，𠂇皿 [ym,um]	尷
乛丿 [vp]	尸
乛丿 [vp]	尹
尸乀 [un]	尺
尸九 [uj]	尻
尸匕 [ub]	尼
尺丶 [id]	尽
尸毛 [um]	尾
尸水 [uu]	尿
尸口 [uk]	局
尸匕 [ub]	屁
尸厶 [us]	层
尸人 [ur]	屃
尸八 [ub]	屄
尸口 [uk]	居
尸田 [ut]	屇
尸出 [ui]	屈
尸世 [uu]	屉
尸由 [uy]	届
尸土 [ut]	屋
尸巾 [uj]	屌
尸匕 [ub]	屍
尸米 [um]	屎
尸开 [uk]	屏
尸又 [uy]	屐
尸月 [uo]	屑
尸乀 [un]	屒
尸八 [ub]	屓
丘匕 [qb]	屔
尸乀 [un]	展
尸十 [uu]	屖
尸子 [uz]	屘
尸口 [uk]	屙
尸非 [uf]	屝
尸禹 [uy]	属
尸木 [um]	屟
尸日 [uo]	屠
尸女 [un]	屡
尸女 [un]	屢
尸人 [ur]	屣
尸日 [uo]	層
尸夂 [uw]	履
尸女 [un]	屦
尸木 [um]	屧
尸女 [un]	屨
尸口 [uk]	屩
尸小 [ux]	屪
尸虫 [ui]	屬
乛丨 [vl]	屮
一乛 [av]	屯
丷丿 [bp]	屰
丨凵 [lk]	山
山力 [el]	屴
山厂 [ei]	屵
山工 [eg]	屸
山乞 [eq]	屹
山己 [ej]	屺
山刃 [er]	屻
山兀 [ew]	屼
山干 [eg]	屽
山山 [ee]	屾
山与 [ey]	屿
山夕 [ex]	岁
山己 [ej]	岂
山月 [eo]	岄
山夭 [ey]	岆
山卩 [ee]	岇
山牙 [ey]	岈
山勿 [ew]	岉
巴山 [be]	岊
山及 [ej]	岋
山及 [ej]	岌
山开 [ek]	岍
山刀 [ed]	岎
山儿 [ee]	岏
山又 [ey]	岐
山乛 [ev]	岑
山乛 [ev]	岒
山斤 [ej]	岓
八山 [be]	岔
山乂 [ex]	岖
山乂 [ex]	岗
山 [ee]	岘
夭山 [ye]	岙
山乂 [ex]	岚
丿山 [pe]	岛
山巴 [eb]	岜
山乍 [ev]	岝
山乍 [ev]	岞
山央 [ey]	岟
山巨 [ej]	岠
冂山 [ke]	岡
山口 [ek]	岢
山口 [ek]	岣
山八 [eb]	岤
山又 [ey]	岥
山立 [el]	岦
山口 [ek]	岧
山且 [eq]	岨
山石 [eu]	岩
山弗 [ef]	岪
山由 [ey]	岫
山甲 [ej]	岬
山龴 [es]	岭
山匕 [eb]	岮
山丕 [ep]	岯
山力 [el]	岰
亻山 [re]	岱
山儿 [ee]	岲
丘山 [qe]	岳
山丘 [eq]	岴
山口 [ek]	岵
山白 [eb]	岶
山民 [em]	岷
山干 [eg]	岸
山氐 [ed]	岻
山东 [ed]	岽
山彐 [ee]	岿
山卩 [ee]	峁
山丶 [ed]	峂
𭕄山 [xe]	峃
山丨 [el]	峄
山口 [ek]	峆
山口 [ek]	峇
山口 [ek]	峈
山口 [ek]	峉
丿山 [pe]	峊
山日 [eo]	峋
山土 [et]	峌
山聿 [ey]	峍
山艮 [eg]	峎
山而 [ee]	峏
山人 [er]	峐
山王 [ew]	峑
山口 [ek]	峒
山夷 [ey]	峓
山匕 [eb]	峔
山女 [en]	峖
山乛 [ev]	峗
山一 [ea]	峘
山寸 [ec]	峙
山土 [et]	峚
山刂 [ed]	峛
山止 [ev]	峜
山乛 [ev]	峞
山月 [eo]	峟
山夹 [ej]	峡
山兀 [ew]	峣
山丨 [el]	峤
山丨 [el]	峥
亠山 [we]	峦
山乂 [ex]	峧
山我 [ew]	峨
山口 [ek]	峪
山阝 [ee]	峫
山甫 [ef]	峬
山月 [eo]	峭
山口 [ek]	峮
山丰 [ef]	峯
山丰 [ef]	峰
犭山 [qe]	峱
山刂 [ed]	峲
山攵 [ew]	峳
山儿 [ee]	峴
丿山 [pe]	島
山十 [eu]	峷
山成 [ei]	峸
山更 [eg]	峺
山夂 [ew]	峻
山夾 [ej]	峽
氵山 [de]	峾
山口 [ek]	峿
山良 [el]	崀
山人 [er]	崁
山力 [el]	崂
山来 [el]	崃
山一 [ea]	崄
山用 [ey]	崅
山工 [eg]	崆
山小 [ex]	崇
山日 [eo]	崉
山木 [em]	崊
山口 [ek]	崌
山來 [el]	崍
山口 [ek]	崎
山匕 [eb]	崐
山匕 [eb]	崑
山十 [eu]	崒
山口 [ek]	崓
山龶 [ef]	崔
山土 [et]	崖
山山 [ee]	崗
山艹 [ec]	崙
山夂 [ew]	崚
山出 [ei]	崛
山垂 [ei]	崜
山月 [eo]	崝
山子 [ez]	崞
山金 [ej]	崟
山東 [ed]	崠
山凵 [ek]	崡
山女 [en]	崣
山月 [eo]	崤
山十 [eu]	崥
山电 [ed]	崦
山厶 [es]	崧
山人 [er]	崨
山月 [eo]	崩
山出 [ei]	崫
山東 [ed]	崬
山斤 [ej]	崭
山口 [ek]	崮
山刂 [ed]	崱
山王 [ew]	崲
山刂 [ed]	崳
山女 [en]	崴
山勿 [ew]	崵
山寸 [ec]	崶
山酉 [ey]	崷
山八 [eb]	崸
山巾 [ej]	崹
山也 [ey]	崺
山人 [er]	崼
山心 [ex]	崽
山女 [en]	崾
山亏 [ek]	崿
山主 [ev]	嵀
山乛 [ev]	嵁
山聿 [ey]	嵂
山丿 [ep]	嵃
山大 [ed]	嵄
山口 [ek]	嵅
禾山 [he]	嵇
山又 [ey]	嵈
山丁 [ed]	嵉
山乀 [en]	嵊
山目 [eo]	嵋
山人 [er]	嵌
龴山 [se]	嵍
山禺 [ey]	嵎
山夂 [ew]	嵏
山虫 [ei]	嵐
山乛 [ev]	嵑
口山 [ke]	嵒
山口 [ek]	嵓
山一 [ea]	嵖
山木 [em]	嵘
山人 [er]	嵚
山刂 [ed]	嵛
山女 [en]	嵝
人山 [re]	嵞
山龶 [ef]	嵟
山习 [ex]	嵡
山口 [ek]	嵢
山口 [ek]	嵣
火山 [he]	嵤
山木 [em]	嵥
山一 [ea]	嵦
山田 [et]	嵧
山烏 [ew]	嵨
山口 [ek]	嵩
山口 [ek]	嵪
山幺 [ey]	嵫
山鬼 [eg]	嵬
山方 [ef]	嵭
山工 [eg]	嵯
山乀 [en]	嵰
山口 [ek]	嵱
山木 [em]	嵲
山月 [eo]	嵴
山人 [er]	嵷
山人 [er]	嵸
山虫 [ei]	嵹
山丿 [ep]	嵺
山乀 [en]	嵻
山生 [eu]	嵼
山巾 [ej]	嵽
山丿 [ep]	嵾
山八 [eb]	嵿
山亏 [ek]	嶀
山女 [en]	嶁
山十 [eu]	嶂
山斤 [ej]	嶄
龶山 [fe]	嶅
山日 [eo]	嶆
山口 [ek]	嶇
山寸 [ec]	嶈
山龶 [ef]	嶉
山龶 [ef]	嶊
山白 [eb]	嶍
山寸 [ec]	嶎
山己 [ej]	嶏
山生 [eu]	嶐
山乀 [en]	嶑
山日 [eo]	嶒
山田 [et]	嶓
山人 [er]	嶔
山灬 [eh]	嶕
山力 [el]	嶗
山戈 [eg]	嶘
山丨 [el]	嶙
山小 [ex]	嶚
山日 [eo]	嶜
山一 [ea]	嶝
阝山 [ee]	嶞
山寸 [ec]	嶟
山口 [ek]	嶠
山人 [er]	嶡
山兀 [ew]	嶢
山灬 [eh]	嶣
山兀 [ew]	嶤
山口 [ek]	嶦
山干 [eg]	嶧
丿山 [pe]	嶨
山乀 [en]	嶪
山我 [ew]	嶬
山十 [eu]	嶭
山人 [er]	嶮
山牛 [en]	嶰
山乛 [ev]	嶱
山乛 [ev]	嶲
丿山 [pe]	嶴
山非 [ef]	嶵
山人 [er]	嶷
山木 [em]	嶸
山八 [eb]	嶺
山八 [eb]	嶼
山犬 [eq]	嶽
山心 [ex]	嶾
山戈 [eg]	巀
山禺 [ey]	巁
山口 [ek]	巂
山三 [es]	巃
山人 [er]	巅
山口 [ek]	巆
山戈 [eg]	巇
山米 [em]	巈
山丶 [ed]	巉
山女 [en]	巊
山巾 [ej]	巋
山鬼 [eg]	巍
山龶 [ef]	巏
山升 [eu]	巐
山八 [eb]	巑
幺山 [ye]	巒
山八 [eb]	巔
山攵 [ew]	巖
山犬 [eq]	巘
山夂 [ew]	巙
乛乛 [vv]	巛
乛乛 [vv]	巜
丿丨 [pl]	川
丶丨 [dl]	州
亡乛 [wv]	巟
一工 [ag]	巠
辶乛 [zv]	巡
乛果 [vg]	巢
乛乛 [vv]	巤
一一 [aa]	工
𠂇工 [ug]	左
工乛 [gv]	巧
匚一 [ka]	巨
工凡 [gf]	巩
工人 [gr]	巫
⺶工 [yg]	差
乛乛 [vv]	巯
一乛 [av]	巰
乛乛 [vv]	己
乛乛 [vv]	已
乛乛 [vv]	巳
⺂⺃，巳丨 [vv,sl]	巴
丿巴 [pb]	巵
艹巳 [cs]	巷
匚巳 [ks]	巸
了己 [lj]	巹
巳八 [sb]	巽
丨丨 [ll]	巾
一丨 [al]	巿
一巾 [aj]	帀
丿巾 [pj]	币
亠巾 [wj]	市
𠂇巾 [uj]	布
巾丁 [jd]	帄
丨巾 [lj]	帅
巾凡 [jf]	帆
丨巾 [lj]	师
巾刀 [jd]	帉
巾巴 [jb]	帊
乂巾 [xj]	希
户巾 [hj]	帍
巾乛 [jv]	帎
巾韦 [jw]	帏
巾长 [ji]	帐
女巾 [nj]	帑
巾末 [jm]	帓
巾又 [jy]	帔
巾白 [jb]	帕
巾口 [jk]	帖
巾丶 [jd]	帗
宀巾 [bj]	帘
巾失 [ju]	帙
彐巾 [ej]	帚
白巾 [bj]	帛
巾八 [jb]	帜
亠巾 [wj]	帝
巾百 [jb]	帞
亠巾 [wj]	帟
臼巾 [jj]	帠
巾开 [jk]	帡
巾口 [jk]	帢
龹巾 [jj]	帣
女巾 [nj]	帤
丿巾 [pj]	帥
巾 [fj]	带
巾人 [jr]	帧
巾儿 [je]	帨
巾月 [jo]	帩
巾乀 [jn]	帪
丿巾 [pj]	師
广巾 [gj]	席
巾 [fj]	帮
巾寸 [jc]	帱
巾長 [ji]	帳
巾戈 [jg]	帴
巾乛 [jv]	帵
一巾 [aj]	帶
巾龶 [jf]	帷
⺌巾 [xj]	常
巾女 [jn]	帹
巾八 [jb]	帺
巾人 [jr]	帻
巾玉 [jy]	帼
巾目 [jo]	帽
巾日 [jo]	帾
巾矢 [ju]	帿
巾八 [jb]	幀
巾八 [jb]	幁
冖巾 [bj]	幂
巾丨 [jl]	幃
巾土 [jt]	幄
巾田 [jt]	幅
巾乛 [jv]	幆
巾八 [jb]	幊
舟巾 [vj]	幋
巾兀 [jw]	幌
巾臼 [jj]	幍
巾八 [jb]	幎
巾豕 [ju]	幏
月巾 [oj]	幐
彳攵 [iw]	幑
巾丿 [jp]	幓
巾又 [jy]	幔
艹巾 [cj]	幕
巾小 [jx]	幖
巾一 [ja]	幗
巾八 [jb]	幘
巾大 [jd]	幙
巾十 [ju]	幛
巾小 [jx]	幜
巾丨 [jl]	幝
巾乀 [jn]	幞
巾日 [jo]	幟
巾灬 [jh]	幠
巾田 [jt]	幡
巾里 [jl]	幢
丶巾 [dj]	幣
尸巾 [uj]	幦
巾木 [jm]	幧
巾口 [jk]	幨
巾八 [jb]	幩
巾乀，巾豕 [jn,ju]	幪
土巾 [tj]	幫
巾寸 [jc]	幬
巾戍 [ju]	幭
巾寸 [jc]	幮
巾卩 [je]	幯
巾心 [jx]	幰
一十 [au]	干
一十 [au]	平
丿丨 [pl]	年
干干 [gg]	幵
丷开 [bk]	并
土干 [tg]	幸
十干 [ug]	幹
乛厶 [vs]	幺
幺乛 [yv]	幻
幺力 [yl]	幼
山幺 [ey]	幽
幺丶 [yd]	幾
丶厂 [di]	广
广匕 [gb]	庀
广丁 [gd]	庁
广土 [gt]	庄
广大 [gd]	庆
广匕 [gb]	庇
广乛 [gv]	庈
广屯 [gt]	庉
广木 [gm]	床
广又 [gy]	庋
广牙 [gy]	庌
广斤 [gj]	庍
广丨 [gl]	庎
广丨 [gl]	序
广户 [gh]	庐
广无 [gw]	庑
广车 [gi]	库
广一 [ga]	应
广氐 [gd]	底
广巳 [gs]	庖
广口 [gk]	店
广甲 [gj]	庘
广由 [gy]	庙
广乀 [gn]	庚
广匕 [gb]	庛
广寸 [gc]	府
广丶 [gd]	庝
广龙 [gl]	庞
广丶 [gd]	废
广羊 [gy]	庠
广𧘇 [gy]	庡
广土 [gt]	庢
广丶 [gd]	庣
广寸 [gc]	庤
广木 [gm]	庥
广又 [gy]	度
广土 [gt]	座
广子 [gz]	庨
广 [gh]	庩
广又 [gy]	庪
广車 [gi]	庫
广丶 [gd]	庬
广廴 [gz]	庭
广酉 [gy]	庮
广甫 [gf]	庯
广开 [gk]	庰
广夂 [gw]	庱
广來 [gl]	庲
广十 [gu]	庳
广日 [go]	庴
广电 [gd]	庵
广灬 [gh]	庶
广乀 [gn]	康
广丨 [gl]	庸
广尺 [gi]	庹
广人 [gr]	庼
广臾 [gy]	庾
广刂 [gd]	廁
广目 [go]	廂
广皿 [gm]	廅
广鬼 [gg]	廆
广田 [gt]	廇
广夂 [gw]	廈
广乀 [gn]	廉
广阝 [ge]	廊
广又 [gy]	廋
广八 [gb]	廎
广又 [gy]	廏
广一 [ga]	廑
广攵 [gw]	廒
广阝 [ge]	廓
广女 [gn]	廔
广厶 [gs]	廕
广丿 [gp]	廖
广巾 [gj]	廗
广匕 [gb]	廘
广八 [gb]	廙
广寸 [gc]	廚
广土 [gt]	廛
广日 [go]	廜
广斤 [gj]	廝
广人 [gr]	廞
广月 [go]	廟
广攵 [gw]	廠
广灬 [gh]	廡
广又 [gy]	廢
广八 [gb]	廣
广日 [go]	廥
广十 [gu]	廦
广口 [gk]	廧
广牛 [gn]	廨
广禾 [gh]	廩
广小 [gx]	廪
广丿 [gp]	廫
广皿 [gm]	廬
广女 [gn]	廮
广羊 [gy]	廯
广龶 [gf]	廱
广匕 [gb]	廲
广心 [gx]	廳
乛丶 [vd]	廴
廴乛 [zv]	延
廴壬 [zr]	廷
廴聿 [zy]	建
廴西 [zx]	廼
一丨 [al]	廾
艹一 [ca]	廿
一廾 [ac]	开
厶廾 [sc]	弁
巳廾 [sc]	异
亠廾 [wc]	弃
王廾 [wc]	弄
八廾 [bc]	弅
土廾 [tc]	弆
人廾 [rc]	弇
亠廾 [wc]	弈
丶廾 [dc]	弊
一丶 [ad]	弋
弋工 [yg]	式
乂工 [xg]	弑
乛乛 [vv]	弓
乛丨 [vl]	弔
弓丨 [gl]	引
乛丨 [vl]	弗
弓厶 [gs]	弘
弓于 [gy]	弙
弓也 [gy]	弛
弓弓 [gg]	弜
弓巴 [gb]	弝
弓人 [gr]	弞
丷丿 [bp]	弟
弓长 [gi]	张
弓巨 [gj]	弡
弓又 [gy]	弢
弓寸 [gc]	弣
弓氐 [gd]	弤
弓小 [gx]	弥
弓幺 [gy]	弦
弓瓜 [gg]	弧
弓口 [gk]	弨
女弓 [ng]	弩
弓臣 [gi]	弫
弓丨 [gl]	弬
弓耳 [ge]	弭
龹弓 [jg]	弮
亠弓 [wg]	弯
弓月 [go]	弰
弓冫 [gd]	弱
弓月 [go]	弲
弓工 [gg]	弳
弓子 [gz]	弴
弓長 [gi]	張
弓小 [gx]	弶
弓月 [go]	弸
弓丨 [gl]	弹
弓虫 [gi]	强
弓弓 [gg]	弼
宀弓 [bg]	弿
士又 [uy]	彀
弓丨 [gl]	彃
弓口 [gk]	彄
丶弓 [dg]	彆
弓丨 [gl]	彇
弓丨 [gl]	彈
弓一 [ga]	彊
弓𧘇 [gy]	彋
弓乂 [gx]	彌
弓八 [gb]	彍
幺弓 [yg]	彎
弓又 [gy]	彏
乛一 [va]	彐
丨彐 [le]	归
⺌彐 [xe]	当
彐氺 [eu]	录
乛豕 [vu]	彖
丰彐 [fe]	彗
乛匕 [vb]	彘
乛果 [vg]	彙
乛廾 [vc]	彝
彐又 [ey]	彟
彐又 [ey]	彠
丿丿 [pp]	彡
开丿 [kp]	形
文丿 [wp]	彣
丹丿 [dp]	彤
产丿 [ip]	彦
一丶 [ad]	彧
丿丿 [pp]	彩
虍丿 [hp]	彪
冂丿 [kp]	彫
木丿 [mp]	彬
士丿 [up]	彭
宀丿 [bp]	彮
西丿 [xp]	彯
立丿 [lp]	彰
日丿 [op]	影
丿亻 [pr]	彳
彳勺 [iu]	彴
彳也 [iy]	彵
彳及 [ij]	彶
彳方 [if]	彷
彳厶 [is]	彸
彳又 [iy]	役
彳王 [iw]	彺
彳刀 [id]	彻
彳又 [iy]	彼
彳氐 [id]	彽
彳龴 [is]	彾
彳弗 [if]	彿
彳主 [iv]	往
彳正 [iv]	征
彳且 [iq]	徂
彳工 [ig]	径
彳寸 [ic]	待
彳西 [ix]	徆
彳日 [io]	徇
彳艮 [ig]	很
彳羊 [iy]	徉
彳口 [ik]	徊
彳聿 [iy]	律
彳夂 [iw]	後
彳土 [it]	徍
彳王 [iw]	徎
彳 [ih]	徐
彳工 [ig]	徑
彳人 [ir]	徒
彳来 [il]	徕
彳小 [ix]	徖
彳寸 [ic]	得
彳非 [if]	徘
彳人 [ir]	徙
彳口 [ik]	徛
彳口 [ik]	徜
彳 [iq]	徝
彳人 [ir]	從
彳口 [ik]	徟
彳來 [il]	徠
彳卩 [ie]	御
彳人 [ir]	徢
彳人 [ir]	徥
彳又 [iy]	徦
彳艹 [ic]	徧
彳王 [iw]	徨
彳夂 [iw]	復
彳目 [io]	循
彳丨 [il]	徫
彳方 [if]	徬
彳缶 [if]	徭
彳攵 [iw]	微
彳大 [id]	徯
彳牛 [in]	徲
彳攵 [iw]	徵
彳攵 [iw]	徶
彳心 [ix]	德
彳里 [il]	徸
彳攵 [iw]	徹
彳日 [io]	徻
彳攵 [iw]	徼
彳攵 [iw]	徽
彳攵 [iw]	徾
彳三 [is]	徿
彳𧘇 [iy]	忀
彳龶 [if]	忂
丶丶 [dd]	心
丶丶 [dd]	必
忄乛 [xv]	忆
忄力 [xl]	忇
二心 [ex]	忈
忄刀 [xd]	忉
忄丁 [xd]	忊
忄己 [xj]	忋
己心 [jx]	忌
刃心 [rx]	忍
忄千 [xq]	忏
上心 [ux]	忐
下心 [xx]	忑
弋心 [yx]	忒
忄干 [xg]	忓
忄乞 [xq]	忔
忄大 [xd]	忕
忄寸 [xc]	忖
士心 [ux]	志
亡心 [wx]	忘
忄亡 [xw]	忙
忄也 [xy]	忚
天⺗ [tx]	忝
文心 [wx]	忞
忄文 [xw]	忟
中心 [vx]	忠
忄中 [xv]	忡
忄午 [xw]	忤
气心 [qx]	忥
忄丨 [xl]	忦
忄尤 [xy]	忧
忄二 [xe]	忨
忄厶 [xs]	忪
忄夬 [xg]	快
忄丨 [xl]	忬
忄卞 [xb]	忭
忄又 [xy]	忮
忄氏 [xu]	忯
忄乛 [xv]	忱
忄太 [xt]	忲
忄屯 [xt]	忳
忄乛 [xv]	忴
人心 [rx]	念
忄厶 [xs]	忶
忄丑 [xi]	忸
忄王 [xw]	忹
忄人 [xr]	忺
忄斤 [xj]	忻
忄几 [xj]	忼
勿心 [wx]	忽
忄气 [xq]	忾
八心 [bx]	忿
忄不 [xb]	怀
太心 [tx]	态
人心 [rx]	怂
忄无 [xw]	怃
忄乂 [xx]	怄
忄长 [xi]	怅
忄乛 [xv]	怆
忄巨 [xj]	怇
忄巳 [xs]	怉
忄口 [xk]	怊
忄民 [xm]	怋
忄丕 [xp]	怌
忄乍 [xv]	怍
乍心 [vx]	怎
忄央 [xy]	怏
忄口 [xk]	怐
忄半 [xb]	怑
女心 [nx]	怒
忄又 [xy]	怓
忄正 [xv]	怔
忄白 [xb]	怕
忄巾 [xj]	怖
忄口 [xk]	怗
十心 [ux]	怘
忄口 [xk]	怙
忄且 [xq]	怚
忄一 [xa]	怛
忄龴 [xs]	怜
田心 [tx]	思
忄由 [xy]	怞
忄氐 [xd]	怟
厶心 [sx]	怠
忄口 [xk]	怡
忄失 [xu]	怢
亻心 [rx]	怤
⺈心 [dx]	急
忄平 [xp]	怦
忄生 [xu]	性
夕心 [xx]	怨
忄匕 [xb]	怩
忄土 [xt]	怪
忄弗 [xf]	怫
忄儿 [xe]	怬
忄必 [xb]	怭
忄力 [xl]	怮
忄厶 [xs]	怯
忄幺 [xy]	怰
匆心 [cx]	怱
忄丙 [xb]	怲
忄儿 [xe]	怳
忄乛 [xv]	怴
忄术 [xu]	怵
忄又 [xy]	怶
术心，十心 [ux]	怷
术心 [ux]	怸
亻心 [rx]	怹
丷心 [bx]	总
又心 [yx]	怼
忄丨 [xl]	怿
忄夕 [xx]	恀
亻心 [rx]	恁
忄日 [xo]	恂
忄寸 [xc]	恃
忄口 [xk]	恄
忄匕 [xb]	恅
忄一 [xa]	恆
忄王 [xw]	恇
忄牛 [xn]	恈
忄日 [xo]	恉
忄力 [xl]	恊
亠心 [wx]	恋
忄丶 [xd]	恌
忄兀 [xw]	恍
忄土 [xt]	恎
女心 [nx]	恏
工心 [gx]	恐
忄乛 [xv]	恑
忄一 [xa]	恒
忄西 [xx]	恓
忄乂 [xx]	恔
女心 [nx]	恕
忄亏 [xk]	恗
忄木 [xm]	恘
𦍌心 [yx]	恙
土心 [tx]	恚
忄口 [xk]	恛
忄工 [xg]	恜
丰心 [fx]	恝
忄夷 [xy]	恞
忄凵 [xk]	恟
忄火 [xh]	恢
冫心 [dx]	恣
忄血 [xx]	恤
耳心 [ex]	恥
忄口 [xk]	恦
而心 [ex]	恧
忄艮 [xg]	恨
囗心 [kx]	恩
忄口 [xk]	恪
忄口 [xk]	恫
忄口 [xk]	恬
艹⺗ [cx]	恭
忄王 [xw]	恮
自心 [zx]	息
忄口 [xk]	恰
忄开 [xk]	恲
艮心 [gx]	恳
亚心 [yx]	恶
忄力 [xl]	恸
忄犬 [xq]	恹
忄己 [xj]	恺
忄刂 [xd]	恻
忄凵 [xk]	恼
忄车 [xi]	恽
忄亡 [xw]	恾
龴心 [sx]	恿
忄用 [xy]	悀
忄月 [xo]	悁
忄土 [xt]	悂
忄木 [xm]	悃
忄月 [xo]	悄
人心 [rx]	悆
忄 [xh]	悇
忄廾 [xc]	悈
丿心 [px]	悉
扌心 [fx]	悊
忄丿 [xp]	悌
忄干 [xg]	悍
忄口 [xk]	悎
犭心 [qx]	悐
忄巴 [xb]	悒
忄儿 [xe]	悓
忄母 [xm]	悔
忄巾 [xj]	悕
忄子 [xz]	悖
忄乛 [xv]	悗
匚心 [kx]	悘
忄了 [xl]	悙
忄束 [xu]	悚
忄夂 [xw]	悛
忄王 [xw]	悜
忄里 [xl]	悝
忄口 [xk]	悟
亻心 [rx]	悠
忄良 [xl]	悢
串心 [ix]	患
丿心 [px]	悤
忄儿 [xe]	悦
忄刂 [xd]	悧
亻心 [rx]	您
士心 [ux]	悫
且心 [qx]	悬
忄土 [xt]	悭
忄天 [xt]	悮
忄文 [xw]	悯
忄小 [xx]	悰
忄非 [xf]	悱
非心 [fx]	悲
忄十 [xu]	悴
忄長 [xi]	悵
門心 [mx]	悶
忄犬 [xq]	悷
忄子 [xz]	悸
宀心 [bx]	悹
忄干 [xg]	悻
忄十 [xu]	悼
忄女 [xn]	悽
忄工 [xg]	悾
忄⺗ [xx]	悿
忄艹 [xc]	惀
木心 [mx]	惁
忄臼 [xj]	惂
忄匕 [xb]	惃
上心 [ux]	惄
忄月 [xo]	情
忄口 [xk]	惆
忄子 [xz]	惇
忄果 [xg]	惈
氵心 [dx]	惉
忄小 [xx]	惊
忄乛 [xv]	惋
宀心 [bx]	惌
忄金 [xj]	惍
心 [qx]	惎
忄木 [xm]	惏
忄一 [xa]	惐
戈心 [gx]	惑
忄乛 [xv]	惓
忄火 [xh]	惔
忄勿 [xw]	惕
忄心 [xx]	惗
忄亡 [xw]	惘
忄又 [xy]	惙
忄心 [xx]	惚
忄日 [xo]	惛
忄日 [xo]	惜
忄口 [xk]	惝
忄人 [xr]	惞
忄龶 [xf]	惟
一心 [ax]	惠
亞心 [yx]	惡
心心 [xx]	惢
忄幺 [xy]	惤
忄口 [xk]	惦
忄八 [xb]	惧
忄丿 [xp]	惨
彳心 [ix]	惩
夂心 [wx]	惫
忄夹 [xj]	惬
忄斤 [xj]	惭
忄丨 [xl]	惮
忄人 [xr]	惯
忄月 [xo]	惰
忄乂 [xx]	惱
忄車 [xi]	惲
木心 [mx]	想
忄而 [xe]	惴
忄木 [xm]	惵
忄王 [xw]	惶
心 [fx]	惷
忄子 [xz]	惸
艹心 [cx]	惹
忄生 [xu]	惺
忄刂 [xd]	惻
忄艹 [xc]	惼
忄日 [xo]	惽
忄夂 [xw]	惾
忄人 [xr]	惿
忄火 [xh]	愀
禾心 [hx]	愁
忄一 [xa]	愃
忄乀 [xn]	愄
忄革 [xg]	愅
彳心 [ix]	愆
忄丨 [xl]	愇
人心 [rx]	愈
忄刂 [xd]	愉
忄田 [xt]	愊
忄又 [xy]	愋
